复核优先级,复核原因,建议动作,质量分,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,原文链接,来源列表页
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年10月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2021-02-07,2021-02-07,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116466.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_15.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年11月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2021-03-17,2021-03-17,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116470.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_14.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年12月新疆电网、天中、 吉泉直流配套电源“两个细则” 考核补偿结果的通知 2021-03-30,2021-03-30,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116474.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_14.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年1月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-05-18,2020-05-18,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116400.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_19.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年2月新疆电网“两个细则”考核和补偿结果的通知 2020-07-15,2020-07-15,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116416.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_18.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年3月新疆电网“两个细则”考核和补偿结果的通知 2020-07-15,2020-07-15,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116417.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_18.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年4月新疆电网“两个细则”考核和补偿结果的通知 2020-09-08,2020-09-08,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116425.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_17.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年5月新疆电网“两个细则”考核和补偿结果的通知 2020-09-08,2020-09-08,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116427.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_17.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年6月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2020-10-21,2020-10-21,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116438.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_16.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年7月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-11-13,2020-11-13,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116442.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_16.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年8月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-12-11,2020-12-11,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116454.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_15.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2020年9月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2021-01-22,2021-01-22,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116463.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_15.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年10月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2022-03-17,2022-03-17,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116544.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_9.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年11月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2022-06-02,2022-06-02,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116556.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_9.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年12月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2022-06-02,2022-06-02,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116557.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_9.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年1月新疆电网、天中、 吉泉直流配套电源“两个细则” 考核补偿结果的通知 2021-06-04,2021-06-04,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116490.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_13.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年2月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2021-07-08,2021-07-08,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116494.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_13.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年3月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2021-07-08,2021-07-08,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116495.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_13.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年4-6月新疆电网、天中、 吉泉直流配套电源“两个细则” 考核补偿结果的通知 2021-11-09,2021-04-06,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116513.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_11.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年7月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2021-12-08,2021-12-08,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116520.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_11.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年8月新疆电网、天中、 吉泉直流配套电源“两个细则” 考核补偿结果的通知 2021-12-31,2021-12-31,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116528.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_10.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2021年9月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2022-02-11,2022-02-11,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116536.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_10.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2022年11-12月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2023-10-10,2022-11-12,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202401/t20240129_230960.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_5.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2022年3月、4月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2023-02-03,2023-02-03,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116573.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_7.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2022年5月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2023-04-07,2023-04-07,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116579.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_7.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆区域发电企业发电权交易实施细则（暂行）》的补充条款的通知 2017-10-17,2017-10-17,实施细则,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116144.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_36.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆区域发电企业发电权交易实施细则（暂行）》的通知 2016-11-16,2016-11-16,实施细则,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116063.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_41.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆区域新能源发电企业与燃煤 自备电厂调峰替代交易实施细则（暂行）》的通知 2016-05-16,2016-05-16,实施细则;调峰,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116031.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_44.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力市场售电公司履约保函实施办法（试行）》的通知 2019-05-15,2019-05-15,电力市场,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116281.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_27.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力市场结算方案（试行）》的通知 2020-12-22,2020-12-22,电力市场;结算,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116461.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_15.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力市场结算调整方案（试行）》的补充规定的通知 2019-09-12,2019-09-12,电力市场;结算,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116321.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_24.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力市场结算调整方案（试行）》的通知 2019-07-03,2019-07-03,电力市场;结算,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116298.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_26.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力用户与发电企业直接交易实施细则（修订稿）》补充条款的通知 2017-10-17,2017-10-17,实施细则,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116143.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_36.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发新疆电力用户与发电企业直接交易实施细则（修订稿）的通知 2016-03-28,2016-03-28,实施细则,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116026.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_44.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发新疆电力用户与发电企业直接交易实施细则（试行）的通知 2014-11-25,2014-11-25,实施细则,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_115982.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_47.html
P1,接近自动线的规则/政策类候选,人工核验来源和有效状态后优先回填,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于开展电网企业2018年和2019年1—6月电价执行和电费结算情况检查的通知 2019-07-04,2019-07-04,结算;电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116301.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_26.html
